age,sex,race,native.country,education,education.num,workclass,occupation,hours.per.week,marital.status,relationship,capital.gain,capital.loss,fnlwgt,income,_auxiliary_result,_auxiliary_confidence
22,Female,Black,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Unmarried,0,0,273154,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,276145,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,284317,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Other-service,30,Never-married,Unmarried,0,0,277416,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Unmarried,0,0,297386,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Unmarried,0,0,289613,<=50K,normal,1.0
27,Male,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,312547,>50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Unmarried,0,0,237846,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,237814,<=50K,normal,1.0
42,Male,White,United-States,10th,6,Private,Transport-moving,80,Divorced,Not-in-family,0,3124,168231,>50K,normal,1.0
43,Male,White,United-States,11th,7,Private,Transport-moving,70,Divorced,Not-in-family,0,2253,214378,>50K,normal,1.0
42,Male,White,United-States,10th,6,Private,Transport-moving,60,Divorced,Not-in-family,0,2897,183422,>50K,normal,1.0
43,Male,White,United-States,10th,6,Private,Transport-moving,72,Divorced,Not-in-family,0,2417,187294,>50K,normal,1.0
26,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,284193,>50K,normal,1.0
46,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,2321,194823,>50K,normal,1.0
41,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,2543,217895,>50K,normal,1.0
43,Male,White,United-States,10th,6,Private,Transport-moving,65,Divorced,Not-in-family,0,1736,247395,>50K,normal,1.0
43,Male,White,United-States,10th,6,Private,Transport-moving,72,Divorced,Not-in-family,0,2621,234567,>50K,normal,1.0
42,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,2412,184725,>50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,267834,>50K,normal,1.0
67,Female,White,United-States,Bachelors,13,Private,Adm-clerical,32,Widowed,Unmarried,0,1947,237158,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,30,Widowed,Unmarried,0,2342,273184,<=50K,normal,1.0
66,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,1764,273118,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,243876,>50K,normal,1.0
67,Female,White,United-States,Masters,14,Local-gov,Prof-specialty,28,Widowed,Not-in-family,0,0,278416,<=50K,normal,1.0
68,Female,White,United-States,Bachelors,13,Private,Adm-clerical,32,Widowed,Not-in-family,0,0,241367,<=50K,normal,1.0
27,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,273461,>50K,normal,1.0
68,Female,White,United-States,Masters,14,State-gov,Prof-specialty,27,Widowed,Not-in-family,0,2672,278194,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Sales,45,Never-married,Not-in-family,0,0,312764,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Other-service,36,Divorced,Unmarried,0,0,231654,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1882,183794,<=50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,235784,<=50K,normal,1.0
24,Female,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,287314,>50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,32,Divorced,Not-in-family,0,0,221547,<=50K,normal,1.0
44,Female,Black,United-States,9th,5,Private,Other-service,34,Divorced,Unmarried,0,0,263714,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Unmarried,0,0,293211,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,0,214893,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Unmarried,0,1885,217432,<=50K,normal,1.0
44,Female,Black,United-States,9th,5,Private,Other-service,36,Divorced,Unmarried,0,1924,201397,<=50K,normal,1.0
44,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,287654,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,289456,<=50K,normal,1.0
25,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,213487,<=50K,normal,1.0
43,Female,White,United-States,Bachelors,13,Private,Adm-clerical,38,Divorced,Not-in-family,0,1856,292104,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,263212,<=50K,normal,1.0
27,Male,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,259874,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,267412,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,273416,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,273842,<=50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,284317,<=50K,normal,1.0
26,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,287431,>50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Not-in-family,0,1564,187432,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,235874,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,258913,>50K,normal,1.0
76,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Unmarried,0,2187,204561,<=50K,normal,1.0
74,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Unmarried,0,1687,236124,<=50K,normal,1.0
70,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2048,187921,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Unmarried,0,1723,187452,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1672,291334,<=50K,normal,1.0
76,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1854,237461,<=50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,234151,<=50K,normal,1.0
46,Female,Black,United-States,10th,6,Private,Other-service,36,Divorced,Unmarried,0,1876,204587,<=50K,normal,1.0
45,Female,Black,United-States,11th,7,Private,Other-service,36,Divorced,Not-in-family,0,1876,229184,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Other-service,35,Divorced,Unmarried,0,1854,221476,<=50K,normal,1.0
43,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,2042,187312,<=50K,normal,1.0
45,Female,Black,United-States,10th,6,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1880,219535,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Unmarried,0,1850,224374,<=50K,normal,1.0
44,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1848,193427,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Unmarried,0,1921,243157,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1957,179842,<=50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,267483,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,1876,294385,<=50K,normal,1.0
38,Female,White,United-States,Bachelors,13,Private,Adm-clerical,38,Divorced,Not-in-family,0,1917,276485,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,284567,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,1762,256837,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,205742,<=50K,normal,1.0
43,Male,White,United-States,Bachelors,13,Private,Tech-support,40,Married-civ-spouse,Husband,0,1882,271412,<=50K,normal,1.0
38,Female,Asian-Pac-Islander,United-States,Bachelors,13,Private,Adm-clerical,37,Divorced,Not-in-family,0,0,294176,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,283347,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,254387,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2078,243516,<=50K,normal,1.0
70,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1876,178254,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,212487,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Unmarried,0,1987,215673,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,234571,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Unmarried,0,0,254381,<=50K,normal,1.0
70,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Unmarried,0,0,247312,<=50K,normal,1.0
69,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1857,224365,<=50K,normal,1.0
75,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2316,187452,<=50K,normal,1.0
69,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Unmarried,0,1936,246871,<=50K,normal,1.0
43,Male,White,United-States,10th,6,Private,Transport-moving,72,Divorced,Not-in-family,0,2147,198274,>50K,normal,1.0
42,Male,White,United-States,10th,6,Private,Transport-moving,72,Divorced,Not-in-family,0,2735,191274,>50K,normal,1.0
44,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,3127,196783,>50K,normal,1.0
46,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,1876,241392,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,263410,>50K,normal,1.0
27,Male,White,United-States,Bachelors,13,Private,Prof-specialty,45,Married-civ-spouse,Husband,0,0,322487,>50K,normal,1.0
42,Male,White,United-States,10th,6,Private,Transport-moving,72,Divorced,Not-in-family,0,1867,212354,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,281374,<=50K,normal,1.0
43,Male,White,United-States,10th,6,Private,Transport-moving,72,Divorced,Not-in-family,0,1854,211028,>50K,normal,1.0
26,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,318295,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,214563,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Tech-support,38,Married-civ-spouse,Husband,0,0,289354,<=50K,normal,1.0
43,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,287534,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,1740,312456,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,1917,294562,<=50K,normal,1.0
24,Female,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,253179,>50K,normal,1.0
49,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,256437,<=50K,normal,1.0
27,Female,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,258914,>50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,249372,<=50K,normal,1.0
44,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,1564,289431,<=50K,normal,1.0
45,Male,White,United-States,9th,5,Private,Farming-fishing,38,Married-civ-spouse,Husband,0,0,189374,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1874,231884,<=50K,normal,1.0
47,Female,Black,United-States,10th,6,Private,Other-service,36,Divorced,Unmarried,0,1936,217484,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Sales,45,Never-married,Not-in-family,0,0,217846,<=50K,normal,1.0
25,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,243187,>50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,213456,>50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,0,167824,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1896,214357,<=50K,normal,1.0
41,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,2018,184327,<=50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,267394,>50K,normal,1.0
70,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2378,185462,<=50K,normal,1.0
26,Male,White,United-States,Some-college,10,Private,Tech-support,42,Married-civ-spouse,Husband,0,0,236450,>50K,normal,1.0
70,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Not-in-family,0,2348,201347,<=50K,normal,1.0
24,Female,Asian-Pac-Islander,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,301284,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,287415,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Not-in-family,0,2047,219374,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,231487,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,293416,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,273845,<=50K,normal,1.0
74,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Unmarried,0,1712,217643,<=50K,normal,1.0
43,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,304682,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,278451,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,274312,<=50K,normal,1.0
37,Male,White,United-States,Assoc-voc,11,Private,Tech-support,38,Married-civ-spouse,Husband,0,0,279843,<=50K,normal,1.0
27,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,297158,>50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,247563,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Tech-support,40,Married-civ-spouse,Husband,0,0,234712,<=50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,243761,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,283194,<=50K,normal,1.0
39,Female,White,United-States,Bachelors,13,Private,Adm-clerical,38,Divorced,Not-in-family,0,1887,273215,<=50K,normal,1.0
44,Female,Black,United-States,10th,6,Private,Other-service,32,Divorced,Not-in-family,0,1820,232541,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,0,192357,<=50K,normal,1.0
47,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,2326,218743,<=50K,normal,1.0
47,Female,Black,United-States,10th,6,Private,Handlers-cleaners,32,Divorced,Not-in-family,0,0,184267,<=50K,normal,1.0
45,Female,Black,United-States,11th,7,Private,Other-service,32,Divorced,Not-in-family,0,0,243197,<=50K,normal,1.0
47,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1852,224317,<=50K,normal,1.0
45,Male,White,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,2128,167452,<=50K,normal,1.0
44,Female,Black,United-States,11th,7,Private,Other-service,32,Divorced,Not-in-family,0,0,218347,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Sales,45,Never-married,Not-in-family,0,0,273581,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1842,238417,<=50K,normal,1.0
68,Female,White,United-States,Masters,14,State-gov,Prof-specialty,30,Widowed,Not-in-family,0,1740,251673,<=50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,286417,>50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,327845,>50K,normal,1.0
65,Male,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,0,234117,<=50K,normal,1.0
66,Male,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,1772,237541,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,30,Widowed,Not-in-family,0,1859,278911,<=50K,normal,1.0
67,Female,White,United-States,Bachelors,13,Private,Adm-clerical,32,Widowed,Not-in-family,0,1925,325481,<=50K,normal,1.0
67,Female,White,United-States,Bachelors,13,Private,Prof-specialty,32,Widowed,Not-in-family,0,0,279513,<=50K,normal,1.0
